-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/02/1981 through 02/01/2024 
Location: Latitude  36.7529   Longitude 3.042 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 44.61 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN
2004,6,19,25.08,20.85
2004,6,20,23.33,19.9
2004,6,21,23.01,19.31
2004,6,22,25.42,19.99
2004,6,23,24.19,20.88
2004,6,24,25.24,22.1
2004,6,25,26.33,22.19
2004,6,26,27.15,22.34
2004,6,27,25.8,22.26
2004,6,28,26.12,22.19
2004,6,29,26.01,22.15
2004,6,30,27.54,22.3
2004,7,1,28.59,23.96
2004,7,2,26.18,22.39
2004,7,3,24.95,22.07
2004,7,4,26.28,21.86
2004,7,5,27.96,22.69
2004,7,6,28.57,24.24
2004,7,7,26.6,22.56
2004,7,8,25.62,21.86
2004,7,9,23.93,21.43
2004,7,10,25.61,21.11
2004,7,11,24.11,21.17
2004,7,12,24.03,21.15
2004,7,13,24.05,21.08
2004,7,14,24.33,21.08
2004,7,15,23.67,20.31
2004,7,16,24.08,21.13
2004,7,17,28.4,22.27
2004,7,18,25.79,22.64
2004,7,19,24.93,22.37
2004,7,20,25.98,22.7
2004,7,21,28.27,23.67
2004,7,22,28.49,25.87
2004,7,23,28.94,25.3
2004,7,24,27.65,24.57
2004,7,25,26.73,24.08
2004,7,26,26.38,23.72
2004,7,27,26.85,23.12
2004,7,28,27.11,23.24
2004,7,29,28.08,24.48
2004,7,30,26.01,23.77
2004,7,31,26.33,23.27
2004,8,1,27.05,23.62
2004,8,2,27.41,24.18
2004,8,3,27.74,25.08
2004,8,4,28.03,24.6
2004,8,5,27.61,24.17
2004,8,6,27.55,24.46
2004,8,7,29.89,24.67
2004,8,8,31.21,25.49
2004,8,9,28.67,24.83
2004,8,10,27.51,25.05
2004,8,11,27.52,25.0
2004,8,12,27.36,25.05
2004,8,13,27.34,25.14
2004,8,14,28.15,24.46
2004,8,15,29.19,24.86
2004,8,16,27.32,24.28
2004,8,17,29.04,24.76
2004,8,18,29.02,24.85
2004,8,19,28.1,25.01
2004,8,20,26.73,24.62
2004,8,21,26.94,24.53
2004,8,22,28.95,24.31
2004,8,23,30.98,26.61
2004,8,24,32.24,28.72
2004,8,25,29.83,25.92
2004,8,26,26.27,24.08
2004,8,27,27.33,23.47
2004,8,28,28.48,24.75
2004,8,29,26.56,24.7
2004,8,30,26.87,24.03
2004,8,31,26.66,24.01
2004,9,1,27.18,24.2
2004,9,2,28.79,24.44
2004,9,3,28.94,25.94
2004,9,4,32.46,25.88
2004,9,5,30.68,26.23
2004,9,6,27.22,25.38
2004,9,7,28.88,24.94
2004,9,8,28.59,24.94
2004,9,9,28.34,24.54
2004,9,10,28.29,24.45
2004,9,11,27.61,25.13
2004,9,12,28.69,24.69
2004,9,13,27.19,24.63
2004,9,14,27.6,24.52
2004,9,15,26.13,23.81
2004,9,16,25.2,22.91
2004,9,17,24.32,22.01
2004,9,18,24.14,21.56
2004,9,19,24.63,21.05
2004,9,20,25.55,21.19
2004,9,21,25.79,22.58
2004,9,22,25.08,22.64
2004,9,23,25.15,21.69
2004,9,24,26.14,22.5
2004,9,25,23.43,20.88
2004,9,26,21.76,20.05
2004,9,27,21.8,20.18
2004,9,28,22.74,20.29
2004,9,29,25.14,20.3
2004,9,30,25.15,19.94
2004,10,1,25.26,20.75
2004,10,2,25.61,21.88
2004,10,3,26.4,21.96
2004,10,4,28.25,22.96
2004,10,5,27.32,22.71
2004,10,6,26.51,23.42
2004,10,7,28.77,22.59
2004,10,8,27.81,22.76
2004,10,9,25.65,22.27
2004,10,10,23.61,20.79
2004,10,11,23.12,20.65
2004,10,12,22.84,20.14
2004,10,13,22.16,19.65
2004,10,14,23.12,19.4
2004,10,15,21.83,19.64
2004,10,16,22.39,18.97
2004,10,17,22.59,19.47
2004,10,18,24.73,19.76
2004,10,19,25.29,21.51
2004,10,20,27.49,22.81
2004,10,21,25.01,22.26
2004,10,22,25.18,21.44
2004,10,23,26.7,22.83
2004,10,24,27.96,22.65
2004,10,25,29.62,22.3
2004,10,26,22.05,19.01
2004,10,27,22.67,17.63
2004,10,28,23.37,20.43
2004,10,29,20.55,19.09
2004,10,30,19.76,16.85
2004,10,31,19.11,16.64
2004,11,1,18.69,16.5
2004,11,2,18.4,16.79
2004,11,3,19.78,17.54
2004,11,4,19.58,17.18
2004,11,5,19.85,17.2
2004,11,6,20.42,17.82
2004,11,7,19.37,17.55
2004,11,8,17.78,16.15
2004,11,9,19.11,16.07
2004,11,10,18.09,15.65
2004,11,11,15.22,13.93
2004,11,12,15.55,13.39
2004,11,13,17.45,14.33
2004,11,14,15.62,13.03
2004,11,15,13.83,12.81
2004,11,16,14.0,12.49
2004,11,17,15.5,13.55
2004,11,18,17.37,12.84
2004,11,19,16.98,14.66
2004,11,20,17.74,15.26
2004,11,21,19.08,14.09
2004,11,22,18.84,14.51
2004,11,23,18.05,14.76
2004,11,24,16.69,14.45
2004,11,25,16.6,14.64
2004,11,26,17.29,14.22
2004,11,27,18.36,14.62
2004,11,28,18.22,13.61
2004,11,29,18.01,14.8
2004,11,30,17.04,14.67
2004,12,1,20.46,15.26
2004,12,2,18.76,14.74
2004,12,3,19.94,15.96
2004,12,4,17.61,15.08
2004,12,5,16.43,14.65
2004,12,6,15.68,13.28
2004,12,7,15.76,14.03
2004,12,8,15.71,13.37
2004,12,9,15.61,14.15
2004,12,10,16.46,14.76
2004,12,11,15.48,14.15
2004,12,12,17.08,13.04
2004,12,13,17.73,12.27
2004,12,14,17.23,13.08
2004,12,15,16.75,13.55
2004,12,16,15.21,13.26
2004,12,17,15.87,14.43
2004,12,18,17.06,14.52
2004,12,19,16.81,14.24
2004,12,20,16.64,14.19
2004,12,21,14.14,12.59
2004,12,22,14.44,12.48
2004,12,23,13.52,11.77
2004,12,24,14.65,10.55
2004,12,25,14.08,10.36
2004,12,26,12.38,10.18
2004,12,27,11.49,10.53
2004,12,28,13.77,10.28
2004,12,29,13.93,11.73
2004,12,30,13.89,11.4
2004,12,31,13.23,11.62
2005,1,1,13.93,12.88
2005,1,2,14.79,11.95
2005,1,3,14.11,11.79
2005,1,4,14.05,11.73
2005,1,5,14.94,10.81
2005,1,6,13.78,10.84
2005,1,7,14.58,11.04
2005,1,8,15.48,9.87
2005,1,9,14.39,10.69
2005,1,10,14.81,9.71
2005,1,11,13.76,11.06
2005,1,12,12.94,10.73
2005,1,13,13.56,11.55
2005,1,14,13.93,11.91
2005,1,15,15.08,10.63
2005,1,16,15.01,10.71
2005,1,17,13.4,10.46
2005,1,18,13.65,11.19
2005,1,19,14.29,12.8
2005,1,20,14.33,12.73
2005,1,21,15.71,12.58
2005,1,22,15.3,12.64
2005,1,23,14.76,12.39
2005,1,24,14.4,10.6
2005,1,25,10.4,7.66
2005,1,26,7.71,6.73
2005,1,27,7.8,6.51
2005,1,28,9.55,7.35
2005,1,29,11.94,9.05
2005,1,30,10.01,8.79
2005,1,31,10.21,8.84
2005,2,1,11.55,8.98
2005,2,2,12.6,10.34
2005,2,3,11.73,9.51
2005,2,4,11.99,9.51
2005,2,5,13.4,9.37
2005,2,6,12.85,10.08
2005,2,7,15.56,10.21
2005,2,8,13.03,10.58
2005,2,9,13.41,10.78
2005,2,10,13.69,11.38
2005,2,11,12.9,10.02
2005,2,12,14.42,10.36
2005,2,13,14.92,12.23
2005,2,14,14.35,10.8
2005,2,15,11.05,8.55
2005,2,16,8.7,7.8
2005,2,17,9.9,8.27
2005,2,18,10.3,8.15
2005,2,19,11.91,8.44
2005,2,20,12.27,10.94
2005,2,21,11.58,7.23
2005,2,22,12.01,6.84
2005,2,23,14.77,11.04
2005,2,24,14.01,10.69
2005,2,25,13.25,11.08
2005,2,26,11.69,10.42
2005,2,27,12.86,8.33
2005,2,28,10.64,8.55
2005,3,1,11.04,9.82
2005,3,2,13.0,10.33
2005,3,3,14.97,10.56
2005,3,4,10.73,9.24
2005,3,5,11.57,8.91
2005,3,6,13.49,9.57
2005,3,7,11.24,8.6
2005,3,8,10.36,8.27
2005,3,9,12.02,8.73
2005,3,10,13.4,9.93
2005,3,11,14.56,11.05
2005,3,12,13.13,10.91
2005,3,13,15.72,12.96
2005,3,14,15.86,12.79
2005,3,15,15.3,13.22
2005,3,16,14.67,13.09
2005,3,17,14.87,12.59
2005,3,18,16.04,12.86
2005,3,19,15.5,12.55
2005,3,20,15.25,13.56
2005,3,21,18.49,14.45
2005,3,22,17.85,15.66
2005,3,23,20.99,15.05
2005,3,24,16.93,15.01
2005,3,25,22.53,14.7
2005,3,26,16.1,14.06
2005,3,27,16.54,14.26
2005,3,28,15.93,13.8
2005,3,29,17.01,13.73
2005,3,30,16.39,13.96
2005,3,31,16.22,13.95
2005,4,1,16.59,12.89
2005,4,2,15.94,13.59
2005,4,3,15.03,13.26
2005,4,4,15.17,13.4
2005,4,5,15.23,13.62
2005,4,6,15.56,12.9
2005,4,7,20.81,14.11
2005,4,8,19.81,15.16
2005,4,9,15.15,11.57
2005,4,10,13.8,10.29
2005,4,11,14.42,12.99
2005,4,12,15.52,12.8
2005,4,13,16.65,12.33
2005,4,14,17.76,13.08
2005,4,15,17.52,14.28
2005,4,16,15.73,13.55
2005,4,17,16.29,13.59
2005,4,18,17.98,14.8
2005,4,19,17.12,14.29
2005,4,20,17.01,14.02
2005,4,21,17.62,14.48
2005,4,22,19.55,15.93
2005,4,23,20.75,16.98
2005,4,24,19.27,16.24
2005,4,25,17.78,15.48
2005,4,26,17.84,14.94
2005,4,27,19.81,15.46
2005,4,28,18.19,15.31
2005,4,29,17.48,14.87
2005,4,30,19.54,15.29
2005,5,1,21.9,16.48
2005,5,2,21.15,17.76
2005,5,3,22.33,17.72
2005,5,4,20.39,17.24
2005,5,5,18.18,15.57
2005,5,6,18.75,15.76
2005,5,7,20.66,15.42
2005,5,8,21.07,18.1
2005,5,9,22.71,19.26
2005,5,10,23.87,19.33
2005,5,11,21.44,20.09
2005,5,12,21.65,18.69
2005,5,13,21.33,18.72
2005,5,14,20.39,17.97
2005,5,15,20.73,17.2
2005,5,16,20.66,18.15
2005,5,17,19.98,18.04
2005,5,18,19.84,17.62
2005,5,19,21.02,16.97
2005,5,20,23.19,17.76
2005,5,21,22.94,18.56
2005,5,22,22.66,19.98
2005,5,23,21.19,18.11
2005,5,24,21.22,17.48
2005,5,25,21.44,17.59
2005,5,26,21.88,18.05
2005,5,27,22.26,19.09
2005,5,28,22.51,18.84
2005,5,29,22.67,18.67
2005,5,30,21.76,19.13
2005,5,31,23.4,19.13
2005,6,1,24.03,20.17
2005,6,2,23.78,19.35
2005,6,3,20.4,18.74
2005,6,4,21.42,18.61
2005,6,5,22.15,19.05
2005,6,6,22.65,19.3
2005,6,7,22.43,19.49
2005,6,8,22.68,18.83
2005,6,9,22.1,18.82
2005,6,10,23.92,18.28
2005,6,11,25.42,19.76
2005,6,12,24.47,21.11
2005,6,13,22.73,19.93
2005,6,14,22.8,20.12
2005,6,15,22.82,19.83
2005,6,16,23.52,21.11
2005,6,17,23.38,20.72
2005,6,18,23.77,20.54
2005,6,19,24.58,21.23
2005,6,20,25.15,21.63
2005,6,21,25.56,21.4
2005,6,22,26.3,22.52
2005,6,23,27.67,23.33
2005,6,24,28.86,23.68
2005,6,25,26.53,23.38
2005,6,26,28.68,23.17
2005,6,27,28.92,24.86
2005,6,28,29.84,24.91
2005,6,29,26.73,24.17
2005,6,30,26.73,23.38
2005,7,1,26.51,23.52
2005,7,2,26.29,23.51
2005,7,3,27.05,23.4
2005,7,4,29.96,23.86
2005,7,5,25.58,23.02
2005,7,6,25.98,22.39
2005,7,7,28.4,23.26
2005,7,8,26.23,23.12
2005,7,9,26.19,23.02
2005,7,10,24.15,22.51
2005,7,11,24.65,21.94
2005,7,12,25.77,21.54
2005,7,13,28.33,22.71
2005,7,14,27.9,22.99
2005,7,15,30.8,24.51
2005,7,16,27.65,25.21
2005,7,17,28.09,24.54
2005,7,18,28.17,24.27
2005,7,19,27.32,23.69
2005,7,20,27.57,23.46
2005,7,21,28.34,24.3
2005,7,22,26.51,23.51
2005,7,23,27.19,23.26
2005,7,24,27.71,24.3
2005,7,25,28.12,24.99
2005,7,26,27.21,24.48
2005,7,27,26.81,23.89
2005,7,28,27.65,23.95
2005,7,29,28.19,24.8
2005,7,30,26.86,24.39
2005,7,31,28.27,24.44
2005,8,1,26.48,24.15
2005,8,2,25.81,24.19
2005,8,3,25.9,23.63
2005,8,4,26.56,23.05
2005,8,5,26.74,23.27
2005,8,6,27.37,23.8
2005,8,7,27.84,24.22
2005,8,8,29.26,24.35
2005,8,9,29.68,24.57
2005,8,10,30.9,25.07
2005,8,11,26.65,23.7
2005,8,12,26.53,23.6
2005,8,13,26.85,23.69
2005,8,14,27.31,23.37
2005,8,15,27.4,23.71
2005,8,16,28.26,24.0
2005,8,17,28.28,24.62
2005,8,18,27.12,23.87
2005,8,19,25.89,23.08
2005,8,20,25.86,23.52
2005,8,21,24.66,22.51
2005,8,22,24.86,21.87
2005,8,23,25.41,22.52
2005,8,24,26.22,22.77
2005,8,25,27.3,23.83
2005,8,26,28.59,24.9
2005,8,27,27.05,24.05
2005,8,28,26.27,23.97
2005,8,29,25.76,23.41
2005,8,30,25.38,22.93
2005,8,31,26.14,22.53
2005,9,1,27.26,23.03
2005,9,2,28.3,24.37
2005,9,3,26.94,24.09
2005,9,4,25.82,23.4
2005,9,5,27.13,23.28
2005,9,6,27.66,24.16
2005,9,7,26.29,23.26
2005,9,8,25.45,22.8
2005,9,9,25.36,22.59
2005,9,10,25.98,22.69
2005,9,11,25.62,22.38
2005,9,12,24.73,22.62
2005,9,13,24.98,22.89
2005,9,14,24.64,22.63
2005,9,15,26.46,22.05
2005,9,16,25.03,22.9
2005,9,17,24.0,21.33
2005,9,18,24.12,19.69
2005,9,19,22.94,19.73
2005,9,20,22.99,20.42
2005,9,21,23.68,20.78
2005,9,22,24.82,21.05
2005,9,23,24.48,21.53
2005,9,24,24.26,20.83
2005,9,25,23.23,20.54
2005,9,26,23.15,20.55
2005,9,27,25.28,21.94
2005,9,28,25.86,21.86
2005,9,29,24.42,21.71
2005,9,30,23.08,21.14
2005,10,1,23.13,20.37
2005,10,2,23.97,20.83
2005,10,3,20.98,19.63
2005,10,4,21.83,19.22
2005,10,5,22.33,19.73
2005,10,6,21.95,19.14
2005,10,7,21.88,19.38
2005,10,8,22.94,19.67
2005,10,9,22.9,20.22
2005,10,10,23.24,20.21
2005,10,11,22.69,20.65
2005,10,12,23.7,20.92
2005,10,13,23.13,17.83
2005,10,14,18.58,16.67
2005,10,15,24.55,18.64
2005,10,16,24.56,20.74
2005,10,17,25.09,21.37
2005,10,18,24.69,21.07
2005,10,19,22.41,20.03
2005,10,20,21.5,19.36
2005,10,21,22.41,19.33
2005,10,22,23.32,19.52
2005,10,23,22.84,20.19
2005,10,24,20.9,19.0
2005,10,25,20.36,17.91
2005,10,26,23.54,19.29
2005,10,27,24.2,18.94
2005,10,28,23.22,19.58
2005,10,29,25.48,20.4
2005,10,30,26.65,21.15
2005,10,31,22.86,20.08
2005,11,1,21.33,19.12
2005,11,2,23.57,18.86
2005,11,3,22.71,19.99
2005,11,4,22.23,19.8
2005,11,5,19.69,17.24
2005,11,6,18.55,17.02
2005,11,7,20.96,16.15
2005,11,8,21.97,16.9
2005,11,9,20.2,17.1
2005,11,10,17.41,15.82
2005,11,11,18.59,15.07
2005,11,12,17.96,15.62
2005,11,13,19.01,15.11
2005,11,14,19.82,15.22
2005,11,15,19.51,15.75
2005,11,16,16.47,14.98
2005,11,17,18.51,16.41
2005,11,18,17.63,16.13
2005,11,19,18.24,15.8
2005,11,20,20.21,15.04
2005,11,21,20.18,15.66
2005,11,22,18.3,15.73
2005,11,23,15.63,13.23
2005,11,24,14.14,12.57
2005,11,25,16.35,13.6
2005,11,26,15.88,13.11
